337,0.869565,0.829348
338,0.869565,0.833043
339,0.869565,0.836087
340,0.869565,0.832609
341,0.869565,0.833261
342,0.869565,0.837174
343,0.869565,0.838043
344,0.869565,0.84087
345,0.869565,0.841522
346,0.869565,0.84087
347,0.869565,0.842174
348,0.869565,0.838261
349,0.869565,0.835435
350,0.869565,0.836739
351,0.869565,0.835217
352,0.869565,0.836304
353,0.869565,0.833913
354,0.869565,0.836304
355,0.869565,0.837391
356,0.869565,0.835652
357,0.869565,0.834783
358,0.869565,0.835652
359,0.869565,0.83587
360,0.869565,0.833261
361,0.869565,0.836087
362,0.869565,0.834348
363,0.869565,0.833478
364,0.869565,0.83413
365,0.869565,0.83413
366,0.869565,0.836522
367,0.869565,0.834565
368,0.869565,0.834565
369,0.869565,0.832826
370,0.869565,0.834783
371,0.869565,0.830217
372,0.869565,0.830435
373,0.869565,0.82913
374,0.869565,0.826522
375,0.869565,0.829348
376,0.869565,0.83587
377,0.869565,0.838478
378,0.869565,0.839783
379,0.869565,0.839565
380,0.869565,0.839348
381,0.869565,0.838913
382,0.869565,0.841957
383,0.869565,0.842174
384,0.869565,0.842174
385,0.869565,0.839348
386,0.869565,0.842391
387,0.869565,0.843913
388,0.869565,0.841304
389,0.869565,0.840435
390,0.869565,0.840435
391,0.869565,0.843696
392,0.869565,0.841522
393,0.869565,0.840435
394,0.869565,0.840652
395,0.869565,0.841087
396,0.869565,0.842609
397,0.869565,0.843043
398,0.869565,0.841522
399,0.869565,0.836087
400,0.869565,0.838913
401,0.869565,0.839565
402,0.869565,0.834565
403,0.869565,0.830652
404,0.869565,0.829783
405,0.869565,0.829565
406,0.869565,0.826739
407,0.869565,0.83087
408,0.869565,0.831304
409,0.869565,0.833043
410,0.869565,0.834348
411,0.869565,0.82913
412,0.869565,0.835435
413,0.869565,0.839783
414,0.869565,0.842609
415,0.869565,0.842826
416,0.869565,0.844348
417,0.913043,0.84
418,0.869565,0.836739
419,0.913043,0.836304
420,0.913043,0.835217
421,0.913043,0.836087
422,0.913043,0.838696
423,0.869565,0.836304
424,0.913043,0.832826
425,0.913043,0.833478
426,0.913043,0.836739
427,0.913043,0.847174
428,0.913043,0.84587
429,0.913043,0.847391
430,0.913043,0.845435
431,0.913043,0.849565
432,0.913043,0.849565
433,0.913043,0.851304
434,0.913043,0.851522
435,0.913043,0.85087
436,0.913043,0.851087
437,0.869565,0.849565
438,0.869565,0.852826
439,0.869565,0.851304
440,0.869565,0.848478
441,0.869565,0.85
442,0.869565,0.850435
443,0.913043,0.84913
444,0.913043,0.848696
445,0.913043,0.848913
446,0.869565,0.849565
447,0.869565,0.846304
448,0.913043,0.844348
449,0.913043,0.844783
450,0.913043,0.851957
451,0.913043,0.851087
452,0.913043,0.853478
453,0.913043,0.85413
454,0.913043,0.857826
455,0.956522,0.858478
456,0.913043,0.861304
457,0.956522,0.862609
458,0.956522,0.861957
459,0.956522,0.860652
460,0.956522,0.859783
461,0.913043,0.860652
462,0.956522,0.857826
463,0.956522,0.855435
464,0.913043,0.856957
465,0.956522,0.86087
466,0.956522,0.860217
467,0.956522,0.868478
468,0.956522,0.865652
469,0.956522,0.863696
470,0.956522,0.859783
471,0.956522,0.859783
472,0.956522,0.86413
473,0.956522,0.868913
474,0.956522,0.866304
475,0.956522,0.865
476,0.956522,0.861304
477,0.956522,0.865652
478,0.956522,0.868478
479,0.956522,0.868913
480,0.956522,0.869348
481,0.956522,0.871957
482,0.956522,0.87087
483,0.956522,0.876522
484,0.956522,0.882609
485,0.956522,0.882174
486,0.956522,0.881087
487,0.956522,0.878043
488,0.956522,0.874783
489,0.956522,0.873043
490,0.956522,0.871957
491,0.956522,0.881304
492,0.956522,0.882826
493,0.956522,0.886522
494,0.956522,0.890217
495,0.956522,0.891087
496,0.956522,0.894348
497,0.956522,0.892826
498,0.956522,0.89413
499,0.956522,0.89587
500,0.956522,0.897826
501,0.956522,0.898478
502,0.956522,0.896304
503,0.956522,0.892609
504,0.956522,0.888261
505,0.956522,0.890652
506,0.956522,0.896304
507,0.956522,0.893478
508,0.956522,0.898913
509,0.956522,0.898043
510,0.956522,0.898696
511,0.956522,0.896087
512,0.956522,0.896957
513,0.956522,0.899565
514,0.956522,0.903913
515,0.956522,0.906739
516,0.956522,0.899565
517,0.956522,0.898696
518,0.956522,0.891957
519,0.956522,0.896739
520,0.956522,0.900652
521,0.956522,0.9
522,0.956522,0.897826
523,0.956522,0.898043
524,0.956522,0.900435
525,0.956522,0.896087
526,0.956522,0.894565
527,0.956522,0.89
528,0.956522,0.888696
529,0.956522,0.888696
530,0.956522,0.885
531,0.956522,0.885
532,0.956522,0.885435
533,0.956522,0.880217
534,0.956522,0.88913
535,0.956522,0.885435
536,0.956522,0.891739
537,0.956522,0.893043
538,0.956522,0.893478
539,0.956522,0.894565
540,0.956522,0.897826
541,0.956522,0.901522
542,0.956522,0.898043
543,0.956522,0.903696
544,0.956522,0.902826
545,0.956522,0.901304
546,0.956522,0.899565
547,0.956522,0.893478
548,0.956522,0.893696
549,0.956522,0.898913
550,0.956522,0.907609
551,0.956522,0.907826
552,0.956522,0.906304
553,0.956522,0.90913
554,0.956522,0.911957
555,0.956522,0.913478
556,0.956522,0.915435
557,0.956522,0.916522
558,0.956522,0.917391
559,0.956522,0.919565
560,0.956522,0.92
561,0.956522,0.917391
562,0.956522,0.915
563,0.956522,0.915217
564,0.956522,0.912391
565,0.956522,0.919348
566,0.956522,0.919348
567,0.956522,0.917609
568,0.956522,0.912826
569,0.956522,0.912826
570,0.956522,0.912609
571,0.956522,0.915
572,0.956522,0.917826
573,0.956522,0.917174
574,0.956522,0.916957
575,0.956522,0.914565
576,0.956522,0.917391
577,0.956522,0.913913
578,0.956522,0.916522
579,0.956522,0.917174
580,0.956522,0.918261
581,0.956522,0.918043
582,0.956522,0.916304
583,0.956522,0.914565
584,0.956522,0.914783
585,0.956522,0.916304
586,0.956522,0.916304
587,0.956522,0.913478
588,0.956522,0.906739
589,0.956522,0.91087
590,0.956522,0.913043
591,0.956522,0.916087
592,0.956522,0.920217
593,0.956522,0.924565
594,0.956522,0.920435
595,0.956522,0.917609
596,0.956522,0.921739
597,0.956522,0.919565
598,0.956522,0.924348
599,0.956522,0.927391
600,0.956522,0.927391
601,0.956522,0.926304
602,0.956522,0.927609
603,0.956522,0.922826
604,0.956522,0.925652
605,0.956522,0.925217
606,0.956522,0.924565
607,0.956522,0.926522
608,0.956522,0.92413
609,0.956522,0.922826
610,0.956522,0.919348
611,0.956522,0.918913
612,0.956522,0.916957
613,0.956522,0.911304
614,0.956522,0.913913
615,0.956522,0.914565
616,0.956522,0.913261
617,0.956522,0.912391
618,0.956522,0.915
619,0.956522,0.914565
620,0.956522,0.918913
621,0.956522,0.918696
622,0.956522,0.921739
623,0.956522,0.924783
624,0.956522,0.926739
625,0.956522,0.924783
626,0.956522,0.920652
627,0.956522,0.917826
628,0.956522,0.921304
629,0.956522,0.925
630,0.956522,0.929783
631,0.956522,0.927826
632,0.956522,0.927174
633,0.956522,0.927174
634,0.956522,0.926739
635,0.956522,0.924783
636,0.956522,0.927174
637,0.956522,0.931087
638,0.956522,0.930217
639,0.956522,0.931522
640,0.956522,0.933913
641,0.956522,0.928261
642,0.956522,0.927826
643,0.956522,0.928261
644,0.956522,0.926087
645,0.956522,0.926522
646,0.956522,0.922826
647,0.956522,0.923696
648,0.956522,0.921957
649,0.956522,0.920435
650,0.956522,0.917391
651,0.956522,0.92413
652,0.956522,0.927826
653,0.956522,0.926739
654,0.956522,0.923261
655,0.956522,0.923478
656,0.956522,0.922609
657,0.956522,0.926739
658,0.956522,0.926304
659,0.956522,0.923478
660,0.956522,0.921522
661,0.956522,0.916957
662,0.956522,0.918043
663,0.956522,0.921087
664,0.956522,0.919783
665,0.956522,0.91587
666,0.956522,0.916087
667,0.956522,0.911304
668,0.956522,0.911304
669,0.956522,0.914783
670,0.956522,0.917609
671,0.956522,0.91913
672,0.956522,0.919565
673,0.956522,0.916957
674,0.956522,0.915217
675,0.956522,0.914565
676,0.956522,0.91587
677,0.956522,0.911522
678,0.956522,0.912391
679,0.956522,0.913043
680,0.956522,0.91087
681,0.956522,0.910435
682,0.956522,0.915217
683,0.956522,0.913261
684,0.956522,0.915652
685,0.956522,0.915652
686,0.956522,0.91587
687,0.956522,0.920217
688,0.956522,0.923478
689,0.956522,0.921957
690,0.956522,0.919565
691,0.956522,0.920652
692,0.956522,0.918043
693,0.956522,0.916957
694,0.956522,0.916087
695,0.956522,0.915435
696,0.956522,0.911739
697,0.956522,0.911522
698,0.956522,0.906957
699,0.956522,0.902391
700,0.956522,0.902826
701,0.956522,0.898261
702,0.956522,0.898696
703,0.956522,0.898043
704,0.956522,0.895217
705,0.956522,0.897391
706,0.956522,0.899348
707,0.956522,0.897826
708,0.956522,0.901304
709,0.956522,0.906957
710,0.956522,0.906087
711,0.956522,0.908043
712,0.956522,0.908478
713,0.956522,0.907826
714,0.956522,0.911739
715,0.956522,0.911304
716,0.956522,0.908696
717,0.956522,0.906739
718,0.956522,0.907391
719,0.956522,0.911304
720,0.956522,0.913043
721,0.956522,0.91
722,0.956522,0.906087
723,0.956522,0.913043
724,0.956522,0.915652
725,0.956522,0.919348
726,0.956522,0.918478
727,0.956522,0.916957
728,0.956522,0.917609
729,0.956522,0.918696
730,0.956522,0.918913
731,0.956522,0.919348
732,0.956522,0.919783
733,0.956522,0.920435
734,0.956522,0.917609
735,0.956522,0.918261
736,0.956522,0.914348
737,0.956522,0.918043
738,0.956522,0.91913
739,0.956522,0.920435
740,0.956522,0.923478
741,0.956522,0.921957
742,0.956522,0.921087
743,0.956522,0.91587
744,0.956522,0.91587
745,0.956522,0.913696
746,0.956522,0.915435
747,0.956522,0.913696
748,0.956522,0.911739
749,0.956522,0.914565
750,0.956522,0.916957
751,0.956522,0.921087
752,0.956522,0.920652
753,0.956522,0.921522
754,0.956522,0.921739
755,0.956522,0.919783
756,0.956522,0.917391
757,0.956522,0.918478
758,0.956522,0.919783
759,0.956522,0.92
760,0.956522,0.92087
761,0.956522,0.919783
762,0.956522,0.920652
763,0.956522,0.921087
764,0.956522,0.920435
765,0.956522,0.924565
766,0.956522,0.921739
767,0.956522,0.920217
768,0.956522,0.917609
769,0.956522,0.917174
770,0.956522,0.921739
771,0.956522,0.923261
772,0.956522,0.924348
773,0.956522,0.924348
774,0.956522,0.921087
775,0.956522,0.921087
776,0.956522,0.918478
777,0.956522,0.917609
778,0.956522,0.917609
779,0.956522,0.911522
780,0.956522,0.910217
781,0.956522,0.906957
782,0.956522,0.904565
783,1,0.909783
